,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
0,78298,Fred,Taylor,Fred Taylor,"Taylor, Fred",F. Taylor,1948-02-05T00:00:00,Texas-Pan American,USA,Texas-Pan American/USA,6-5,180,1,23,Guard,Active,1610612756,Suns,PHX,suns,Phoenix,HISTADD_fred_taylor,1970,1971,N,Y,Y,1970,2,27
0,1627819,Isaiah,Taylor,Isaiah Taylor,"Taylor, Isaiah",I. Taylor,1994-07-11T00:00:00,Texas,USA,Texas/USA,6-3,170,2,22,Guard,Active,1610612737,Hawks,ATL,hawks,Atlanta,isaiah_taylor,2016,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,78297,Jay,Taylor,Jay Taylor,"Taylor, Jay",J. Taylor,1967-10-03T00:00:00,Eastern Illinois,USA,Eastern Illinois/USA,6-3,190,0,24,Forward,Active,1610612751,Nets,NJN,nets,New Jersey,HISTADD_jay_taylor,1989,1989,N,Y,Y,Undrafted,Undrafted,Undrafted
0,78299,Jeff,Taylor,Jeff Taylor,"Taylor, Jeff",J. Taylor,1960-01-01T00:00:00,Texas Tech,USA,Texas Tech/USA,6-4,175,1,,Guard,Active,1610612745,Rockets,HOU,rockets,Houston,HISTADD_jeff_taylor,1982,1986,N,Y,Y,1982,2,42
0,203106,Jeffery,Taylor,Jeffery Taylor,"Taylor, Jeffery",J. Taylor,1989-05-23T00:00:00,Vanderbilt,Sweden,Vanderbilt/Sweden,,,2,,,Inactive,0,,,,,jeffery_taylor,2012,2016,Y,Y,Y,2012,2,31
0,201966,Jermaine,Taylor,Jermaine Taylor,"Taylor, Jermaine",J. Taylor,1986-12-08T00:00:00,Central Florida,USA,CentralUSAFlorida/USA,,,1,,,Inactive,0,,,,,jermaine_taylor,2009,2010,Y,Y,Y,2009,2,32
0,1511,Johnny,Taylor,Johnny Taylor,"Taylor, Johnny",J. Taylor,1974-06-04T00:00:00,Tennessee-Chattanooga,USA,Knoxville; Indian Hills CC IA; Tennessee-Chattanoo,6-9,220,2,23,Forward,Active,1610612743,Nuggets,DEN,nuggets,Denver,johnny_taylor,1997,1999,N,Y,Y,1997,1,17
0,78301,Leonard,Taylor,Leonard Taylor,"Taylor, Leonard",L. Taylor,1966-05-02T00:00:00,California,USA,California/USA,6-8,220,0,44,Forward,Active,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_leonard_taylor,1989,1989,N,Y,Y,Undrafted,Undrafted,Undrafted
0,1508,Maurice,Taylor,Maurice Taylor,"Taylor, Maurice",M. Taylor,1976-10-30T00:00:00,Michigan,USA,Michigan/USA,,,8,,,Inactive,0,,,,,maurice_taylor,1997,2006,N,Y,Y,1997,1,14
0,201446,Mike,Taylor,Mike Taylor,"Taylor, Mike",M. Taylor,1986-01-21T00:00:00,Iowa State,USA,Iowa State/USA,6-2,165,1,4,Guard,Active,1610612746,Clippers,LAC,clippers,Los Angeles,mike_taylor,2008,2008,Y,Y,Y,2008,2,55
0,78302,Roland,Taylor,Roland Taylor,"Taylor, Roland",R. Taylor,1946-03-13T00:00:00,La Salle,USA,Edison CC FL; La Salle/USA,6-0,175,0,,Guard,Active,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_fatty_taylor,1976,1976,N,Y,Y,1969,12,167
0,203116,Tyshawn,Taylor,Tyshawn Taylor,"Taylor, Tyshawn",T. Taylor,1990-04-12T00:00:00,Kansas,USA,Kansas/USA,,,1,,,Inactive,0,,,,,tyshawn_taylor,2012,2013,Y,Y,Y,2012,2,41
0,78303,Vince,Taylor,Vince Taylor,"Taylor, Vince",V. Taylor,1960-09-11T00:00:00,Duke,USA,Duke/USA,6-5,180,0,8,Guard,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_vince_taylor,1982,1982,N,Y,Y,1982,2,34
0,78304,Terry,Teagle,Terry Teagle,"Teagle, Terry",T. Teagle,1960-04-10T00:00:00,Baylor,USA,Baylor/USA,6-5,195,10,10,Guard,Active,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_terry_teagle,1982,1992,N,Y,Y,1982,1,16
0,201952,Jeff,Teague,Jeff Teague,"Teague, Jeff",J. Teague,1988-06-10T00:00:00,Wake Forest,USA,Wake Forest/USA,6-2,195,9,0,Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jeff_teague,2009,2018,N,Y,Y,2009,1,19
0,203104,Marquis,Teague,Marquis Teague,"Teague, Marquis",M. Teague,1993-02-28T00:00:00,Kentucky,USA,Kentucky/USA,6-2,189,2,20,Guard,Active,1610612741,Bulls,CHI,bulls,Chicago,marquis_teague,2012,2017,Y,Y,Y,2012,1,29
0,203141,Mirza,Teletovic,Mirza Teletovic,"Teletovic, Mirza",M. Teletovic,1985-09-17T00:00:00,Bosnia,Bosnia and Herzegovina,Caja Laboral Vitoria (Spain)/Boznia & Herzegovina,,,5,,,Inactive,0,,,,,mirza_teletovic,2012,2017,N,Y,Y,Undrafted,Undrafted,Undrafted
0,2742,Sebastian,Telfair,Sebastian Telfair,"Telfair, Sebastian",S. Telfair,1985-06-09T00:00:00,"Abraham Lincoln HS (Brooklyn, NY)", ,"Abraham Lincoln HS (Brooklyn, NY)",,,9,,,Inactive,0,,,,,sebastian_telfair,2004,2014,N,Y,Y,2004,1,13
0,202066,Garrett,Temple,Garrett Temple,"Temple, Garrett",G. Temple,1986-05-08T00:00:00,Louisiana State,USA,Louisiana State/USA,6-6,195,8,17,Guard-Forward,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,garrett_temple,2009,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1628462,Milos,Teodosic,Milos Teodosic,"Teodosic, Milos",M. Teodosic,1987-03-19T00:00:00,,Serbia, Serbia/Serbia,6-5,196,1,4,Guard,Active,1610612746,Clippers,LAC,clippers,LA,milos_teodosic,2017,2018,N,Y,Y,Undrafted,Undrafted,Undrafted
0,78305,Ira,Terrell,Ira Terrell,"Terrell, Ira",I. Terrell,1954-06-19T00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-8,200,1,34,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,HISTADD_ira_terrell,1976,1978,N,Y,Y,1976,3,45
0,1629123,Jared,Terrell,Jared Terrell,"Terrell, Jared",J. Terrell,1995-02-10T00:00:00,Rhode Island,USA,Rhode Island/USA,6-3,227,0,3,Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jared_terrell,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,78307,Carlos,Terry,Carlos Terry,"Terry, Carlos",C. Terry,1956-06-22T00:00:00,Winston-Salem State,USA,Winston-Salem State/USA,6-4,210,2,12,Guard,Active,1610612764,Bullets,WAS,wizards,Washington,HISTADD_carlos_terry,1980,1982,N,Y,Y,1978,5,104
0,78306,Chuck,Terry,Chuck Terry,"Terry, Chuck",C. Terry,1950-09-27T00:00:00,Long Beach State,USA,Long Beach State/USA,6-6,215,2,12,Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_chuck_terry,1972,1976,N,Y,Y,1972,2,29
0,78308,Claude,Terry,Claude Terry,"Terry, Claude",C. Terry,1950-01-12T00:00:00,Stanford,USA,Stanford/USA,6-5,195,1,12,Guard,Active,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_claude_terry,1976,1977,N,Y,Y,1972,3,42
0,1629150,Emanuel,Terry,Emanuel Terry,"Terry, Emanuel",E. Terry,1996-08-21T00:00:00,Lincoln Memorial (TN),USA,Lincoln Memorial (TN)/USA,,,0,,,Inactive,0,,,,,emanuel_terry,,,Y,N,Y,Undrafted,Undrafted,Undrafted
0,1891,Jason,Terry,Jason Terry,"Terry, Jason",J. Terry,1977-09-15T00:00:00,Arizona,USA,Arizona/USA,6-2,185,18,3,Guard,Active,1610612742,Mavericks,DAL,mavericks,Dallas,jason_terry,1999,2017,N,Y,Y,1999,1,10
0,201934,Hasheem,Thabeet,Hasheem Thabeet,"Thabeet, Hasheem",H. Thabeet,1987-02-16T00:00:00,Connecticut,Tanzania,Uconn/Tanzania,7-3,263,4,34,Center,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,hasheem_thabeet,2009,2013,Y,Y,Y,2009,1,2
0,78309,Tom,Thacker,Tom Thacker,"Thacker, Tom",T. Thacker,1939-11-02T00:00:00,Cincinnati,USA,Cincinnati/USA,6-2,170,3,12,Guard,Active,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_tack_thacker,1963,1967,N,Y,Y,1963,,
0,1628464,Daniel,Theis,Daniel Theis,"Theis, Daniel",D. Theis,1992-04-04T00:00:00,,Germany,Germany/Germany,6-8,243,1,27,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,daniel_theis,2017,2018,N,Y,Y,Undrafted,Undrafted,Undrafted
0,78310,Reggie,Theus,Reggie Theus,"Theus, Reggie",R. Theus,1957-10-13T00:00:00,Nevada-Las Vegas,USA,Nevada-Las Vegas/USA,6-6,190,12,24,Guard,Active,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_reggie_theus,1978,1990,N,Y,Y,1978,1,9
0,78311,Peter,Thibeaux,Peter Thibeaux,"Thibeaux, Peter",P. Thibeaux,1961-10-03T00:00:00,Saint Mary's (CA),USA,St. Mary's (CA)/USA,6-7,210,1,7,Forward,Active,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_peter_thibeaux,1984,1985,N,Y,Y,1983,4,77
0,78312,Bill,Thieben,Bill Thieben,"Thieben, Bill",B. Thieben,1935-03-28T00:00:00,Hofstra,USA,Hofstra/USA,6-6,215,1,9,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,HISTADD_bill_thieben,1956,1957,N,Y,Y,1956,,
0,78313,Justus,Thigpen,Justus Thigpen,"Thigpen, Justus",J. Thigpen,1947-08-13T00:00:00,Weber State,USA,Charles Stewart Mott CC MI; Weber State/USA,6-1,160,1,23,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,HISTADD_justus_thigpen,1972,1973,N,Y,Y,1969,11,147
0,78314,David,Thirdkill,David Thirdkill,"Thirdkill, David",D. Thirdkill,1960-04-12T00:00:00,Bradley,USA,Coll. of Southern Idaho (J.C.); Bradley/USA,6-7,195,4,45,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_david_thirdkill,1982,1986,N,Y,Y,1982,1,15
0,203519,Adonis,Thomas,Adonis Thomas,"Thomas, Adonis",A. Thomas,1993-03-25T00:00:00,Memphis,USA,Memphis/USA,6-7,240,1,7,Guard-Forward,Active,1610612753,Magic,ORL,magic,Orlando,adonis_thomas,2013,2013,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,2873,Billy,Thomas,Billy Thomas,"Thomas, Billy",B. Thomas,1975-12-23T00:00:00,Kansas,USA,Kansas/USA,6-5,220,3,12,Guard,Active,1610612751,Nets,NJN,nets,New Jersey,billy_thomas,2004,2007,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1063,Carl,Thomas,Carl Thomas,"Thomas, Carl",C. Thomas,1969-10-03T00:00:00,Eastern Michigan,USA,Eastern Michigan/USA,6-4,195,2,30,Guard,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,carl_thomas,1991,1997,N,Y,Y,Undrafted,Undrafted,Undrafted
0,78316,Charles,Thomas,Charles Thomas,"Thomas, Charles",C. Thomas,1969-10-03T00:00:00,Eastern Michigan,USA,Eastern Michigan/USA,6-3,175,0,14,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,HISTADD_charles_thomas,1991,1991,N,Y,Y,Undrafted,Undrafted,Undrafted
0,2041,Etan,Thomas,Etan Thomas,"Thomas, Etan",E. Thomas,1978-04-01T00:00:00,Syracuse,USA,Syracuse/USA,6-10,260,9,36,Center,Active,1610612764,Wizards,WAS,wizards,Washington,etan_thomas,2001,2010,N,Y,Y,2000,1,12
0,78317,Irving,Thomas,Irving Thomas,"Thomas, Irving",I. Thomas,1966-01-02T00:00:00,Florida State,USA,Kentucky; Florida State/USA,6-8,225,0,30,Forward,Active,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_irving_thomas,1990,1990,N,Y,Y,Undrafted,Undrafted,Undrafted
0,202738,Isaiah,Thomas,Isaiah Thomas,"Thomas, Isaiah",I. Thomas,1989-02-07T00:00:00,Washington,USA,Washington/USA,5-9,185,7,4,Guard,Active,1610612743,Nuggets,DEN,nuggets,Denver,isaiah_thomas,2011,2018,N,Y,Y,2011,2,60
0,78318,Isiah,Thomas,Isiah Thomas,"Thomas, Isiah",I. Thomas,1961-04-30T00:00:00,Indiana,USA,Indiana/USA,6-1,180,12,11,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,HISTADD_isiah_thomas,1981,1993,N,Y,Y,1981,1,2
0,1975,Jamel,Thomas,Jamel Thomas,"Thomas, Jamel",J. Thomas,1976-07-19T00:00:00,Providence,USA,Providence/USA,6-6,219,1,5,Forward,Active,1610612751,Nets,NJN,nets,New Jersey,jamel_thomas,1999,2000,N,Y,Y,Undrafted,Undrafted,Undrafted
0,2839,James,Thomas,James Thomas,"Thomas, James",J. Thomas,1980-11-22T00:00:00,Texas,USA,Texas/USA,,,1,,,Inactive,0,,,,,james_thomas,2004,2005,N,Y,Y,Undrafted,Undrafted,Undrafted
0,78320,Jim,Thomas,Jim Thomas,"Thomas, Jim",J. Thomas,1960-10-19T00:00:00,Indiana,USA,Indiana/USA,6-3,190,3,20,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,HISTADD_jim_thomas,1983,1990,N,Y,Y,1983,2,40
0,78321,Joe,Thomas,Joe Thomas,"Thomas, Joe",J. Thomas,1948-06-27T00:00:00,Marquette,USA,Marquette/USA,6-6,205,0,40,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,HISTADD_joe_thomas,1970,1970,N,Y,Y,1970,6,95
0,1519,John,Thomas,John Thomas,"Thomas, John",J. Thomas,1975-09-08T00:00:00,Minnesota,USA,Minnesota/USA,6-9,265,5,41,Center,Active,1610612761,Raptors,TOR,raptors,Toronto,john_thomas,1997,2005,Y,Y,Y,1997,1,25
0,1903,Kenny,Thomas,Kenny Thomas,"Thomas, Kenny",K. Thomas,1977-07-25T00:00:00,New Mexico,USA,New Mexico/USA,,,11,,,Inactive,0,,,,,kenny_thomas,1999,2009,N,Y,Y,1999,1,22
0,1629017,Khyri,Thomas,Khyri Thomas,"Thomas, Khyri",K. Thomas,1996-05-08T00:00:00,Creighton,USA,Creighton University/USA,6-3,210,0,13,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,khyri_thomas,2018,2018,Y,Y,Y,2018,2,38
0,703,Kurt,Thomas,Kurt Thomas,"Thomas, Kurt",K. Thomas,1972-10-04T00:00:00,Texas Christian,USA,Texas Christian/USA,,,17,,,Inactive,0,,,,,kurt_thomas,1995,2012,N,Y,Y,1995,1,10
0,202498,Lance,Thomas,Lance Thomas,"Thomas, Lance",L. Thomas,1988-04-24T00:00:00,Duke,USA,Duke/USA,6-8,240,7,42,Forward,Active,1610612752,Knicks,NYK,knicks,New York,lance_thomas,2011,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,202952,Malcolm,Thomas,Malcolm Thomas,"Thomas, Malcolm",M. Thomas,1988-11-08T00:00:00,San Diego State, ,San Diego State,,,3,,,Inactive,0,,,,,malcolm_thomas,2011,2014,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,78322,Terry,Thomas,Terry Thomas,"Thomas, Terry",T. Thomas,1953-08-20T00:00:00,Detroit Mercy,USA,Detroit/USA,6-8,220,0,50,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,HISTADD_terry_thomas,1975,1975,N,Y,Y,1975,9,151
0,1501,Tim,Thomas,Tim Thomas,"Thomas, Tim",T. Thomas,1977-02-26T00:00:00,Villanova,USA,Villanova/USA,6-10,240,13,7,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,tim_thomas,1997,2009,N,Y,Y,1997,1,7
0,200748,Tyrus,Thomas,Tyrus Thomas,"Thomas, Tyrus",T. Thomas,1986-08-17T00:00:00,Louisiana State, ,Louisiana State,,,7,,,Inactive,0,,,,,tyrus_thomas,2006,2014,Y,Y,Y,2006,1,4
0,202717,Trey,Thompkins,Trey Thompkins,"Thompkins, Trey",T. Thompkins,1990-05-29T00:00:00,Georgia,USA,Georgia/USA,6-10,245,1,33,Forward,Active,1610612746,Clippers,LAC,clippers,Los Angeles,trey_thompkins,2011,2011,N,Y,Y,2011,2,37
0,78323,Bernard,Thompson,Bernard Thompson,"Thompson, Bernard",B. Thompson,1962-08-30T00:00:00,Fresno State,USA,Fresno State/USA,6-6,210,4,25,Guard,Active,1610612756,Suns,PHX,suns,Phoenix,HISTADD_bernard_thompson,1984,1988,N,Y,Y,1984,1,19
0,1631,Billy,Thompson,Billy Thompson,"Thompson, Billy",B. Thompson,1963-12-01T00:00:00,Louisville,USA,Louisville/USA,6-7,195,5,55,Forward,Active,1610612748,Heat,MIA,heat,Miami,billy_thompson,1986,1991,N,Y,Y,1986,1,19
0,240,Brooks,Thompson,Brooks Thompson,"Thompson, Brooks",B. Thompson,1970-07-19T00:00:00,Oklahoma State,USA,Texas A&M; Oklahoma State/USA,,,3,,,Inactive,0,,,,,brooks_thompson,1994,1997,N,Y,Y,1994,1,27
0,78325,Corny,Thompson,Corny Thompson,"Thompson, Corny",C. Thompson,1960-02-05T00:00:00,Connecticut,USA,Connecticut/USA,6-8,225,0,25,Forward,Active,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADD_corny_thompson,1982,1982,N,Y,Y,1982,3,50
0,78326,David,Thompson,David Thompson,"Thompson, David",D. Thompson,1954-07-13T00:00:00,North Carolina State,USA,North Carolina State/USA,6-4,195,7,33,Guard,Active,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_david_thompson,1976,1983,N,Y,Y,1975,1,1
0,101159,Dijon,Thompson,Dijon Thompson,"Thompson, Dijon",D. Thompson,1983-03-23T00:00:00,UCLA,USA,UCLA/USA,,,1,,,Inactive,0,,,,,dijon_thompson,2005,2006,Y,Y,Y,2005,2,54
0,78327,George,Thompson,George Thompson,"Thompson, George",G. Thompson,1947-11-29T00:00:00,Marquette,USA,Marquette/USA,6-2,200,0,24,Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_george_thompson,1974,1974,N,Y,Y,1969,5,66
0,203138,Hollis,Thompson,Hollis Thompson,"Thompson, Hollis",H. Thompson,1991-04-03T00:00:00,Georgetown,USA,Georgetown/USA,,,3,,,Inactive,0,,,,,hollis_thompson,2013,2016,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,201574,Jason,Thompson,Jason Thompson,"Thompson, Jason",J. Thompson,1986-07-21T00:00:00,Rider,USA,Rider/USA,6-11,250,8,1,Forward-Center,Active,1610612758,Kings,SAC,kings,Sacramento,jason_thompson,2008,2015,N,Y,Y,2008,1,12
0,78328,John,Thompson,John Thompson,"Thompson, John",J. Thompson,1941-09-02T00:00:00,Providence,USA,Providence/USA,6-10,225,1,5,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_john_thompson,1964,1965,N,Y,Y,1964,3,25
0,78329,Kevin,Thompson,Kevin Thompson,"Thompson, Kevin",K. Thompson,1971-02-07T00:00:00,North Carolina State,USA,North Carolina State/USA,6-11,260,0,35,Center,Active,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_kevin_thompson,1993,1993,N,Y,Y,1993,2,48
0,202691,Klay,Thompson,Klay Thompson,"Thompson, Klay",K. Thompson,1990-02-08T00:00:00,Washington State,USA,Washington State/USA,6-7,215,7,11,Guard,Active,1610612744,Warriors,GSW,warriors,Golden State,klay_thompson,2011,2018,N,Y,Y,2011,1,11
0,78,LaSalle,Thompson,LaSalle Thompson,"Thompson, LaSalle",L. Thompson,1961-06-23T00:00:00,Texas,USA,Texas/USA,,,14,,,Inactive,0,,,,,lasalle_thompson,1982,1996,N,Y,Y,1982,1,5
0,78331,Mychal,Thompson,Mychal Thompson,"Thompson, Mychal",M. Thompson,1955-01-30T00:00:00,Minnesota,USA,Minnesota/USA,6-10,226,11,43,Center,Active,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_mychal_thompson,1978,1990,N,Y,Y,1978,1,1
0,202814,Mychel,Thompson,Mychel Thompson,"Thompson, Mychel",M. Thompson,1988-06-01T00:00:00,Pepperdine,USA,Pepperdine/USA,,,1,,,Inactive,0,,,,,mychel_thompson,2011,2011,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,78332,Paul,Thompson,Paul Thompson,"Thompson, Paul",P. Thompson,1961-05-25T00:00:00,Tulane,USA,Tulane/USA,6-6,210,2,44,Guard,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_paul_thompson,1983,1985,N,Y,Y,1983,3,50
0,78333,Stephen,Thompson,Stephen Thompson,"Thompson, Stephen",S. Thompson,1968-12-02T00:00:00,Syracuse,USA,Syracuse/USA,6-4,185,0,5,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,HISTADD_stephen_thompson,1991,1991,N,Y,Y,Undrafted,Undrafted,Undrafted
0,202684,Tristan,Thompson,Tristan Thompson,"Thompson, Tristan",T. Thompson,1991-03-13T00:00:00,Texas,Canada,Texas/Canada,6-10,238,7,13,Center-Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,tristan_thompson,2011,2018,N,Y,Y,2011,1,4
0,78335,Rod,Thorn,Rod Thorn,"Thorn, Rod",R. Thorn,1941-05-23T00:00:00,West Virginia,USA,West Virginia/USA,6-4,195,7,44,Guard,Active,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_rod_thorn,1963,1970,N,Y,Y,1963,1,2
0,201154,Al,Thornton,Al Thornton,"Thornton, Al",A. Thornton,1983-12-07T00:00:00,Florida State,USA,Florida State/USA,6-8,235,4,23,Forward,Active,1610612746,Clippers,LAC,clippers,Los Angeles,al_thornton,2007,2010,N,Y,Y,2007,1,14
0,738,Bob,Thornton,Bob Thornton,"Thornton, Bob",B. Thornton,1962-07-10T00:00:00,California-Irvine,USA,Saddleback Coll. CA (J.C.); California-Irvine/USA,6-10,225,7,34,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,bob_thornton,1985,1995,N,Y,Y,1984,4,87
0,201977,Marcus,Thornton,Marcus Thornton,"Thornton, Marcus",M. Thornton,1987-06-05T00:00:00,Louisiana State,USA,Louisiana State/USA,,,7,,,Inactive,0,,,,,marcus_thornton,2009,2016,Y,Y,Y,2009,2,43
0,1628414,Sindarius,Thornwell,Sindarius Thornwell,"Thornwell, Sindarius",S. Thornwell,1994-11-15T00:00:00,South Carolina,USA,South Carolina/USA,6-5,215,1,0,Guard,Active,1610612746,Clippers,LAC,clippers,LA,sindarius_thornwell,2017,2018,Y,Y,Y,2017,2,48
0,901,Otis,Thorpe,Otis Thorpe,"Thorpe, Otis",O. Thorpe,1962-08-05T00:00:00,Providence,USA,Providence/USA,6-10,248,16,52,Center-Forward,Active,1610612745,Rockets,HOU,rockets,Houston,otis_thorpe,1984,2000,N,Y,Y,1984,1,9
0,9,Sedale,Threatt,Sedale Threatt,"Threatt, Sedale",S. Threatt,1961-09-10T00:00:00,West Virginia Tech,USA,West Virginia Tech/USA,6-2,185,13,2,Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,sedale_threatt,1983,1996,N,Y,Y,1983,6,139
0,600001,Nate,Thurmond,Nate Thurmond,"Thurmond, Nate",N. Thurmond,1941-07-25T00:00:00,Bowling Green,USA,Bowling Green State/USA,6-11,225,13,42,Center,Active,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_nate_thurmond,1963,1976,N,Y,Y,1963,1,3
0,78340,Mel,Thurston,Mel Thurston,"Thurston, Mel",M. Thurston,1919-01-16T00:00:00,Canisius,USA,Canisius/USA,6-0,175,0,,Guard,Active,1610610032,Steamrollers,PRO,steamrollers,Providence,HISTADD_mel_thurston,1947,1947,N,Y,Y,Undrafted,Undrafted,Undrafted
0,78341,Howard,Tidrick,Howard Tidrick,"Tidrick, Howard",H. Tidrick,1915-06-14T00:00:00,Washington & Jefferson,USA,Washington & Jefferson/USA,6-1,190,0,,Guard,Active,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_hal_tidrick,1948,1948,N,Y,Y,Undrafted,Undrafted,Undrafted
0,78342,Dan,Tieman,Dan Tieman,"Tieman, Dan",D. Tieman,1940-11-30T00:00:00,Thomas More,USA,Thomas More/USA,6-0,185,0,41,Guard,Active,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_dan_tieman,1962,1962,N,Y,Y,Undrafted,Undrafted,Undrafted
0,78343,Darren,Tillis,Darren Tillis,"Tillis, Darren",D. Tillis,1960-02-23T00:00:00,Cleveland State,USA,Cleveland State/USA,6-11,215,1,22,Center,Active,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_darren_tillis,1982,1983,N,Y,Y,1982,1,23
0,78344,Jack,Tingle,Jack Tingle,"Tingle, Jack",J. Tingle,1924-12-30T00:00:00,Kentucky,USA,Kentucky/USA,6-4,205,1, ,Forward,Active,1610610036,Capitols,WAS,capitols,Washington,HISTADD_jack_tingle,1947,1948,N,Y,Y,1947,,
0,2224,Jamaal,Tinsley,Jamaal Tinsley,"Tinsley, Jamaal",J. Tinsley,1978-02-28T00:00:00,Iowa State,USA,Iowa State/USA,,,10,,,Inactive,0,,,,,jamaal_tinsley,2001,2013,Y,Y,Y,2001,1,27
0,47,Wayman,Tisdale,Wayman Tisdale,"Tisdale, Wayman",W. Tisdale,1964-06-09T00:00:00,Oklahoma,USA,Oklahoma/USA,6-9,260,11,23,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,wayman_tisdale,1985,1996,N,Y,Y,1985,1,2
0,1627861,Mike,Tobey,Mike Tobey,"Tobey, Mike",M. Tobey,1994-10-10T00:00:00,Virginia,USA,Virginia/USA,,,0,,,Inactive,0,,,,,mike_tobey,2016,2016,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,78346,Marko,Todorovich,Marko Todorovich,"Todorovich, Marko",M. Todorovich,1923-06-11T00:00:00,Wyoming,USA,Washington-St. Louis; Notre Dame; Wyoming/USA,6-5,220,1,19,Forward,Active,1610612737,Blackhawks,TCB,hawks,Tri-Cities,HISTADD_mike_todorovich,1949,1950,N,Y,Y,Undrafted,Undrafted,Undrafted
0,78348,Ray,Tolbert,Ray Tolbert,"Tolbert, Ray",R. Tolbert,1958-09-10T00:00:00,Indiana,USA,Indiana/USA,6-9,225,4,44,Forward,Active,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_ray_tolbert,1981,1988,N,Y,Y,1981,1,18
0,78347,Tom,Tolbert,Tom Tolbert,"Tolbert, Tom",T. Tolbert,1965-10-16T00:00:00,Arizona,USA,Arizona/USA,6-7,235,6,39,Forward,Active,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_tom_tolbert,1988,1994,N,Y,Y,1988,2,34
0,201229,Anthony,Tolliver,Anthony Tolliver,"Tolliver, Anthony",A. Tolliver,1985-06-01T00:00:00,Creighton,USA,Creighton/USA,6-8,250,10,43,Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,anthony_tolliver,2008,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
